camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,critical_flag,score,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,violation_code,violation_description,grade,grade_date
50001664,OLIVIER BISTRO,Brooklyn,469,4 AVENUE,11215,7187686600,French,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.669047180044,-73.989787661398,306,38,013900,3022853,3010220008,BK37,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",A,2025-06-26T00:00:00.000
50164695,DARJEELING KITCHEN & CAFE,Queens,3112,36TH AVE,11106,9172159407,Asian/Asian Fusion,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,27,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.756479845577,-73.929570868059,401,26,005100,4007905,4006000031,QN68,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Z,2025-06-26T00:00:00.000
50035920,T & G FLAVORS,Queens,22801,LINDEN BLVD,11411,7187122956,Caribbean,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,31,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.692912768914,-73.733031095789,413,27,060000,4244620,4113290007,QN33,10C,"Lighting inadequate; permanent lighting not provided in food preparation areas, ware washing areas, and storage rooms. Shatterproof bulb or shield to prevent broken glass from falling into food or onto surfaces, not installed.",Z,2025-06-26T00:00:00.000
41629922,SOTTO 13,Manhattan,140,WEST   13 STREET,10011,2126471001,Italian,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.737175583067,-73.998585476263,102,03,007100,1010606,1006080019,MN23,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",A,2025-06-26T00:00:00.000
50165612,LA CAFETERIA,Brooklyn,1153,BROADWAY,11221,7184844061,Latin American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,35,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.693127165038,-73.928430007247,304,34,039300,3074002,3032520009,BK78,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Z,2025-06-26T00:00:00.000
50104384,DANIEL'S COFFEE AND MORE,Manhattan,1050,3 AVENUE,10065,3107403440,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,10,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.763522749786,-73.965153519778,108,04,011402,1042050,1013970033,MN40,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-26T00:00:00.000
41368488,PELHAM BAY AND SPLIT ROCK GOLF COURSE,Bronx,870,SHORE ROAD,10464,7188851258,American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.873218579275,-73.808476988778,228,13,050400,2113522,2056500001,BX99,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,A,2025-06-26T00:00:00.000
50164708,Holy Cow,Queens,125,150th AVE,,9172503095,Chicken,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,32,2025-06-29T06:00:14.000,Pre-permit (Operational) / Initial Inspection,0,0,,,,,4,,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",N,
50087274,ESSEN,Manhattan,290,MADISON AVENUE,10017,2126890800,Other,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.751828134763,-73.980004612489,105,04,008200,1035317,1012750016,MN20,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-26T00:00:00.000
50145387,DUK SOO GOONG,Queens,16026,NORTHERN BLVD,11358,9176837979,Korean,2025-06-26T00:00:00.000,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,Not Critical,100,2025-06-29T06:00:14.000,Pre-permit (Operational) / Compliance Inspection,40.762775385515,-73.805229237206,407,20,117100,4120448,4053350061,QN51,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",,
50136208,INES CAFE,Manhattan,419,EAST   74 STREET,10021,8452830535,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,30,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.768854791842,-73.954406756795,108,05,013200,1045893,1014690009,MN31,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,,
50100353,ZARO'S FAMILY BAKERY,Manhattan,1825,PARK AVENUE,10035,3322132440,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,5,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.80525121983,-73.938874622314,111,09,019600,1054472,1017740001,MN34,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",A,2025-06-26T00:00:00.000
41372918,DONNYBROOK,Manhattan,37,CLINTON STREET,10002,2122287733,Irish,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.719978602979,-73.984617431286,103,01,003001,1004222,1003490019,MN27,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",A,2025-06-26T00:00:00.000
50035920,T & G FLAVORS,Queens,22801,LINDEN BLVD,11411,7187122956,Caribbean,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,31,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.692912768914,-73.733031095789,413,27,060000,4244620,4113290007,QN33,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Z,2025-06-26T00:00:00.000
41615257,JIN RAMEN,Manhattan,3183,BROADWAY,10027,6465592862,Japanese,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,33,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.815324993134,-73.958561955679,109,07,021100,1075481,1019957501,MN09,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",,
50148165,J.A COFFEE SHOP,Queens,3519,37TH AVE,11101,3473212217,Latin American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.753154845794,-73.927809425352,401,26,005500,4009512,4006350001,QN68,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,A,2025-06-26T00:00:00.000
41372918,DONNYBROOK,Manhattan,37,CLINTON STREET,10002,2122287733,Irish,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.719978602979,-73.984617431286,103,01,003001,1004222,1003490019,MN27,04C,Food worker/food vendor does not use utensil or other barrier to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,A,2025-06-26T00:00:00.000
50091303,CAFE PARIS,Brooklyn,4424,16 AVENUE,11204,7188532353,Jewish/Kosher,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,21,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.633657894336,-73.982792741006,312,44,023200,3128325,3054310046,BK88,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,,
50141311,EXQUISITE VIBEZ LLC,Manhattan,2308,AC POWELL BOULEVARD,10030,5628321179,Caribbean,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,19,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.815612250299,-73.94348216258,110,09,022800,1058896,1019410033,MN03,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",,
50106956,TABLE D'HOTE,Manhattan,44,EAST   92 STREET,10128,2123488125,French,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.78453060733,-73.955739293902,108,05,016001,1047033,1015030051,MN40,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-26T00:00:00.000
41574650,TROPICAL JERK,Queens,21795,HEMPSTEAD AVENUE,11429,7187366500,Caribbean,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,36,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.714048833561,-73.738328112413,413,27,056800,4230752,4107640021,QN34,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Z,2025-06-26T00:00:00.000
50011311,INSOMNIA COOKIES,Manhattan,76,PEARL STREET,10004,2153831319,Bakery Products/Desserts,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,4,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.703900310883,-74.010333111861,101,01,000900,1000852,1000300003,MN25,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-26T00:00:00.000
50165612,LA CAFETERIA,Brooklyn,1153,BROADWAY,11221,7184844061,Latin American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,35,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.693127165038,-73.928430007247,304,34,039300,3074002,3032520009,BK78,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Z,2025-06-26T00:00:00.000
50032937,FOXY JOHN'S,Manhattan,143,EAST   47 STREET,10017,6468385534,American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,40,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.754384857936,-73.973174829102,106,04,009200,1036215,1013020029,MN19,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",,
41615257,JIN RAMEN,Manhattan,3183,BROADWAY,10027,6465592862,Japanese,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,33,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.815324993134,-73.958561955679,109,07,021100,1075481,1019957501,MN09,02B,Hot TCS food item not held at or above 140 °F.,,
50141311,EXQUISITE VIBEZ LLC,Manhattan,2308,AC POWELL BOULEVARD,10030,5628321179,Caribbean,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,19,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.815612250299,-73.94348216258,110,09,022800,1058896,1019410033,MN03,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,,
50131949,CAFE PARADISO,Manhattan,144,WEST   65 STREET,10023,9176979767,Italian,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,44,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.773567174538,-73.98351103611,107,06,014900,1088215,1011340001,MN14,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",,
41615257,JIN RAMEN,Manhattan,3183,BROADWAY,10027,6465592862,Japanese,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,33,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.815324993134,-73.958561955679,109,07,021100,1075481,1019957501,MN09,09E,Wash hands sign not posted near or above hand washing sink.,,
